feature_id,parent,level,name_zh,role,platform,support,verification,article_status,state,conclusion,confirmed_support,total_support,confirmed_comparisons,total_comparisons,confidence,confidence_rationale,device_requirement,device_state
distributed.data_sync.distributed_file,distributed.data_sync,L3,分布式文件同步,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.data_sync.distributed_file,distributed.data_sync,L3,分布式文件同步,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.data_sync.distributed_file,distributed.data_sync,L3,分布式文件同步,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.data_sync.wear_data_layer,distributed.data_sync,L3,穿戴数据层同步,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.data_sync.wear_data_layer,distributed.data_sync,L3,穿戴数据层同步,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.data_sync.wear_data_layer,distributed.data_sync,L3,穿戴数据层同步,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby,distributed,L2,附近设备发现与连接,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby,distributed,L2,附近设备发现与连接,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby,distributed,L2,附近设备发现与连接,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.connection,distributed.nearby,L3,附近点对点连接,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.connection,distributed.nearby,L3,附近点对点连接,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.connection,distributed.nearby,L3,附近点对点连接,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.discovery,distributed.nearby,L3,附近设备发现,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.discovery,distributed.nearby,L3,附近设备发现,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.discovery,distributed.nearby,L3,附近设备发现,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.file_transfer,distributed.nearby,L3,近场文件快传,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.file_transfer,distributed.nearby,L3,近场文件快传,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.file_transfer,distributed.nearby,L3,近场文件快传,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.gesture_share,distributed.nearby,L3,隔空手势分享,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.gesture_share,distributed.nearby,L3,隔空手势分享,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.gesture_share,distributed.nearby,L3,隔空手势分享,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.knock,distributed.nearby,L3,碰一碰触发,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.knock,distributed.nearby,L3,碰一碰触发,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.knock,distributed.nearby,L3,碰一碰触发,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.session,distributed.nearby,L3,附近会话管理,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.session,distributed.nearby,L3,附近会话管理,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.session,distributed.nearby,L3,附近会话管理,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.uwb_session,distributed.nearby,L3,近场UWB会话,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.uwb_session,distributed.nearby,L3,近场UWB会话,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.uwb_session,distributed.nearby,L3,近场UWB会话,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.wakeup,distributed.nearby,L3,近场设备唤醒,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.wakeup,distributed.nearby,L3,近场设备唤醒,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.nearby.wakeup,distributed.nearby,L3,近场设备唤醒,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience,distributed,L2,跨端共享体验,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience,distributed,L2,跨端共享体验,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience,distributed,L2,跨端共享体验,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.clipboard,distributed.share_experience,L3,跨设备剪贴板,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.clipboard,distributed.share_experience,L3,跨设备剪贴板,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.clipboard,distributed.share_experience,L3,跨设备剪贴板,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.cross_drag,distributed.share_experience,L3,跨设备拖拽,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.cross_drag,distributed.share_experience,L3,跨设备拖拽,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.cross_drag,distributed.share_experience,L3,跨设备拖拽,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.group_activity,distributed.share_experience,L3,共享群组活动,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.group_activity,distributed.share_experience,L3,共享群组活动,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.group_activity,distributed.share_experience,L3,共享群组活动,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.screen_share,distributed.share_experience,L3,跨端屏幕共享,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.screen_share,distributed.share_experience,L3,跨端屏幕共享,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.screen_share,distributed.share_experience,L3,跨端屏幕共享,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.state,distributed.share_experience,L3,共享体验状态,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.state,distributed.share_experience,L3,共享体验状态,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.state,distributed.share_experience,L3,共享体验状态,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.tabletop,distributed.share_experience,L3,桌面同屏协作,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.tabletop,distributed.share_experience,L3,桌面同屏协作,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.share_experience.tabletop,distributed.share_experience,L3,桌面同屏协作,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus,distributed,L2,分布式软总线,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus,distributed,L2,分布式软总线,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus,distributed,L2,分布式软总线,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.capability_call,distributed.softbus,L3,跨端能力调用,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.capability_call,distributed.softbus,L3,跨端能力调用,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.capability_call,distributed.softbus,L3,跨端能力调用,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.device_manager,distributed.softbus,L3,分布式设备管理,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.device_manager,distributed.softbus,L3,分布式设备管理,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.device_manager,distributed.softbus,L3,分布式设备管理,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.fabric,distributed.softbus,L3,软总线组网,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.fabric,distributed.softbus,L3,软总线组网,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.fabric,distributed.softbus,L3,软总线组网,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.link_enhance,distributed.softbus,L3,链路增强,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.link_enhance,distributed.softbus,L3,链路增强,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.link_enhance,distributed.softbus,L3,链路增强,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.mechanic,distributed.softbus,L3,特殊外设总线扩展,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.mechanic,distributed.softbus,L3,特殊外设总线扩展,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.mechanic,distributed.softbus,L3,特殊外设总线扩展,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
distributed.softbus.proxy_channel,distributed.softbus,L3,代理数据通道,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
